cat1,cat2,cat3,contentsid,contenttype,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,sigungucode,tel,title,address,summary,accomcount,chkbabycarriage,chkcreditcard,chkpet,expguide,heritage1,heritage2,heritage3,infocenter,parking,restdate,usetime,like_count,review_count,tag
레포츠,수상 레포츠,요트,1064572.0,28.0,,,,126.7371894,33.55826341,제주시,,김녕요트투어,제주특별자치도 제주시 구좌읍 구좌해안로 229-16 ,"김녕 일대는 돌고래 서식지로 돌고래와 요트가 함께 유영하는 장관을 연출한다. 국내 최초 알루미늄 제작으로 고가의 친환경 세일요트 BONA520과 돌고래가 함께 유영하는 모습은 제주관광의 또다른 볼거리를 제공한다. 30년 요트경력의 운영진과 최고의 럭셔리 52피트 요트 보나(BONA), 김녕 해녀의 손에 건져진 바다 해산물(전복, 소라, 미역, 문어, 자연산 회)로 만들어진 격조 높은 dining까지 또 다른 행복의 세계로 초대한다.",,불가,불가,불가,,,,,김녕요트투어 064-782-5271,있음,연중무휴,,,,"['바다', '해산물', '수상레저', '자연', '회', '힐링', '자연속휴식', '체험']"
레포츠,육상 레포츠,자전거 하이킹,1226460.0,28.0,,,,126.5102186,33.50604611,제주시,010-4582-8240,보물섬하이킹,"제주특별자치도 제주시 용문로14길 14 (용담이동,장원하이빌아파트)","보물섬하이킹은 제주공항 인근에 있는 자전거 대여 전문점이다. 자전거, 전기자전거, 도로용 MTB 등 여러 종류의 자전거가 있어 상황에 맞는 자전거를 선택할 수 있다. 자전거뿐만 아니라 헬멧, 스마트폰 거치대, 장갑, 우의, 고글 등 대여 및 판매한다. 또한 여행 중간에 자전거 배달서비스가 있어 숙소나 지역별 지정 장소에서 받을 수 있으며, 반납 시에는 본점 반납이나 숙소 반납, 지역별 지정 장소에서 반납할 수 있다. 제주도 곳곳에 위치한 인증센터를 돌면서 스탬프를 모두 찍어오면 완주증을 받을 수 있는 이벤트도 있다.",200명,불가,가능,불가,,,,,보물섬하이킹 고객센터 010-4582-8240,있음(소형 10대),연중무휴,,,,"['자전거', '체험', '산책', '올레길']"
레포츠,육상 레포츠,자전거 하이킹,1331760.0,28.0,http://tong.visitkorea.or.kr/cms/resource/91/2394691_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2394691_image2_1.jpg,Type3,126.5140598,33.51309539,제주시,,제주도 스쿠터 여행사 한라하이킹,제주특별자치도 제주시 용두암길 50-1 (용담이동),"제주 한라 하이킹은 제주 국제공항에서 5분 거리, 제주항 여객터미널에서 8분 거리의 용두암 관광지에 위치하고 있는 스쿠터 및 자전거 하이킹 전문숍이다. 자전거 또는 스쿠터를 타고 아름다운 해안절경이 펼쳐진 제주 해안 도로를 달리는 기분이란 말로 이루어 표현할 수 없는 진한 감동으로 다가온다. 초보자도 얼마든지 탑승이 가능하며 승하차가 간편하기 때문에 렌터카를 이용하는 것보다 오히려 더 섬세한 제주관광을 할 수 있다. 온라인 예약도 가능하다.<br>",,불가,가능,가능,만 19세 이상,,,,064-712-2678,있음,연중무휴,,,,"['해안도로', '자연', '바다', '체험', '산책', '올레길']"
레포츠,육상 레포츠,승마,1620988.0,28.0,http://tong.visitkorea.or.kr/cms/resource/64/1617264_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/1617264_image3_1.jpg,Type3,126.8209772,33.4075842,서귀포시,,이어도 승마장,제주특별자치도 서귀포시 성산읍 서성일로 269 ,"모구리알오름 근처, 3만 평의 넓은 초원에서 말을 타고 재미있고 신나게 즐길 수 있도록 1992년 6월에 개장한 승마장이다. 말을 오랜 시간에 걸쳐  교육을 잘 시켜 초보자들이 쉽게 탈 수 있다. 적토마, 백마, 흑마 등 다양한 색의  말 약 20필 정도와 망아지를 포함한 약 80필 정도를 기르고 있으며 승마 초보자도 안전하게 승마 코스를 돌 수 있도로 현장에서 요원이 지도하고  총 4가지 코스를 운영하는 승마 체험장으로 특히 초보자들에게 인기가 많은 곳이다.
성산일출봉을 등지고 앞으로는 제주에서 가장 웅장한 한라산이, 양옆으로는 멋있는 오름들이 솟아 아름다운 경치를 뽐내고 있다.",,불가,불가,불가,"-4세 이상 단독 탑승 가능(동승 시 동승료 5,000원 별도) <br>-100Kg 이상 탑승 불가",,,,이어도 승마장 064-783-0916,있음,매달 16일 / 30일 휴무,,,,"['승마', '체험', '자연', '한라산', '성산일출봉', '오름']"
레포츠,육상 레포츠,승마,1755042.0,28.0,,,,126.2430897,33.35495305,제주시,,라온더마파크,제주특별자치도 제주시 한림읍 월림7길 155 ,"승마가 생소한 관광객이나 초보자들이 말의 고장 제주도에서 보다 편안하게 승마의 즐거움을 느낄 수 있도록 안전한 제주산마를 이용, 말과 고객들 간의 문턱을 최대한 낮춘 관광형 승마 프로그램이다. 어린이에서부터 성인에 이르기까지 다양한 연령대의 고객들을 고려함은 물론 요금 및 거리에 따라 다양한 코스를 개발하여 타 승마장과 차별화된 승마서비스를 제공하고 있다.",,불가,가능,불가,단거리- 36개월 이상 / 장거리- 7세이상 / 귀족코스- 9세 이상,,,,라온더마파크 064-795-8080,있음,,,,,"['승마', '제주', '체험']"
레포츠,육상 레포츠,승마,1755101.0,28.0,,,,126.4061272,33.40508896,제주시,,제주승마공원,제주특별자치도 제주시 애월읍 녹고메길 152-1 (애월읍),"애월읍 유수암리에 위치한 제주승마공원은 제주의 아름다운 중산간 초원을 말과 함께 즐길 수 있는 곳이다.최장거리 100km의 승마 트레킹 코스를 갖춰 원하는 코스를 다양하게 선택할 수 있고, 말과 함께 펼치는 기승쇼, 부부 승마 아카데미, 어린이 승마캠프, 기업체 승마 워크숍 등 최적의 승마레저 스포츠를 즐길 수 있다.또한 최고의 강사진이 철저한 안전 관리 등으로 편안하고 안전하게 승마를 즐길 수 있어 초보자도 쉽게 승마를 접할 수 있다.",,불가,가능,불가,만 6세부터 가능,,,,제주승마공원 1544-9506,있음,연중무휴,연중무휴,,,"['승마', '자연', '체험', '힐링']"
레포츠,육상 레포츠,승마,1755350.0,28.0,,,,126.611833,33.46276085,제주시,,제주탑승마클럽,제주특별자치도 제주시 명림로 278 (봉개동),"제주탑승마클럽은 제주도 자연 속에서 승마체험을 즐길 수 있는 승마장이다. 세계자연유산, 지질공원, 생물권 보전지역 유네스코 3관왕 달성과 세계 7대 자연경관에 선정된 제주도의 중산간에 위치해 있다. 천혜의 자연환경을 갖고 있어 깨끗한 공기와 아름다운 오름을 감상하며 승마를 즐길 수 있다. 초보자를 위한 승마 프로그램도 운영하고 있어 숙련자 및 초보자 등 누구나 승마를 체험할 수 있다. 또한 주변에 절물자연휴양림, 노루생태관찰원, 4.3평화공원 및 민오름, 절물오름 등 관광명소가 많아 승마와 함께 제주의 역사 및 오름 트레킹 등을 즐길 수 있다.",,불가,가능,불가,10세 이상,,,,064-721-9001,있음(소형 10대 주차가능),"설, 추석 당일",연중무휴,,,"['자연', '승마', '체험', '오름', '휴양림', '역사']"
레포츠,육상 레포츠,트래킹,1839451.0,28.0,,,,126.8955024,33.47962188,서귀포시,,[제주올레 1코스] 시흥-광치기 올레,제주특별자치도 서귀포시 성산읍 시흥상동로 113 ,"제주올레에서 가장 먼저 열린 길. 오름과 바다가 이어지는 ‘오름-바당 올레’다. 푸른 들을 지나 말미 오름과 알오름에 오르면 성산 일출봉과 우도, 조각보를 펼쳐놓은 듯한 들판과 바다가 한눈에 보인다. 검은 돌담을 두른 밭들이 옹기종기 붙어 있는 들판의 모습은 색색의 천을 곱게 기워 붙인 한 장의 조각보처럼 아름답다. 종달리 소금밭을 거쳐 시흥리 해안 도로를 지나 수마포 해변에서 다시금 성산 일출봉이 눈앞에 펼쳐진다. 길이 끝나는 광치기 해변의 물빛과 이끼 낀 높낮이가 다른 너럭바위가 신비로움을 자아낸다.<br /><br /><출처 : 사단법인 제주올레><br>",,불가,불가,불가,,,,,064-762-2190,,,,,,"['올레길', '자연', '바다', '산책', '성산일출봉', '우도', '해안도로']"
레포츠,육상 레포츠,트래킹,1839477.0,28.0,,,,126.9233729,33.45155321,서귀포시,,[제주올레 2코스] 광치기-온평 올레,제주특별자치도 서귀포시 성산읍 고성리 224-33 (성산읍),"성산리 광치기 해변에서 출발하여 식산봉, 고성, 대수산봉, 혼인지를 지나 온평리 바닷가까지 이어지는 올레. 물빛 고운 바닷길부터 잔잔한 내수면을 낀 들길, 호젓한 산길까지 색다른 매력의 길들이 이어진다. 대수산봉 정상에 서면 시흥부터 광치기 해변까지 아름다운 제주 동부의 풍광이 시원하게 펼쳐진다. 제주 '삼성신화'에 나오는 고,양,부 삼신인이 벽랑국에서 찾아온 세 공주를 맞이하여 혼인식을 치렀다는 혼인지(연못)도 지나게 된다.<br /><br /><출처 : 사단법인 제주올레><br>",,불가,불가,불가,,,,,064-762-2190,,,,,,"['올레길', '자연', '바다', '산책', '역사', '산']"
레포츠,육상 레포츠,트래킹,1839491.0,28.0,,,,126.9039284,33.40525801,서귀포시,,[제주올레 3코스] 온평-표선 올레 (A),제주특별자치도 서귀포시 성산읍 온평리 1001-6 (성산읍),"중산간 길의 고즈넉함을 만끽할 수 있는 올레. 양옆에 늘어선 오래된 제주 돌담과 제주에 자생하는 울창한 수목이 운치를 더한다. 나지막하면서 독특한 전망, 통오름과 독자봉이 제주의 오름이 지닌 고유의 멋을 느끼게 해준다. 동백나무길, 감귤밭길 등 삼달리 중산간길이 이어지고 김영갑갤러리 두모악이 나온다. 병마에 시달린 마지막까지도 아름다운 제주의 사진을 찍어냈던 고 김영갑 사진작가의 작품을 만날 수 있다.<br />
<br /><출처 : 사단법인 제주올레><br>",,불가,불가,불가,,,,,064-762-2190,,,,,,"['올레길', '자연', '산책', '귤', '역사', '갤러리']"
레포츠,육상 레포츠,트래킹,1839536.0,28.0,,,,126.8424411,33.32548527,서귀포시,,[제주올레 4코스] 표선-남원 올레,제주특별자치도 서귀포시 표선면 민속해안로 594 ,"눈부신 백사장에서 시작되는 아름다운 해안 올레다. 해녀 탈의장을 지나 바다의 앞부분이 가느다랗다고 하여 이름 붙인 ‘가는개’를 건너면 어촌마을 세화 2리로 접어든다. 세화 2리의 옛 이름, 가마리의 해녀 올레는 ‘세계 최초의 전문직 여성’으로 불리는 제주 해녀들이 바닷가로 오르내리던 길이다. 이어지는 바다 숲길은 제주올레에 의해 35년 만에 복원되었다. 이 길을 만들 때 해병대 장병들이 도와주어서 ‘해병대길’이라고도 불린다.

<출처 : 사단법인 제주올레>",,불가,불가,불가,,,,,064-762-2190,,,,,,"['해수욕장', '자연속휴식', '힐링', '자연', '해안도로', '바다', '산책', '올레길']"
레포츠,육상 레포츠,트래킹,1839552.0,28.0,,,,126.7197695,33.27813575,서귀포시,,[제주올레 5코스] 남원-쇠소깍 올레,제주특별자치도 서귀포시 남원읍 남태해안로 137-1 ,오감을 활짝 열고 걷는 바당올레와 마을 올레다. 남원포구에서 시작해 대한민국에서 가장 아름다운 해안 산책로로 꼽히는 큰엉 경승지 산책길을 지나 민물과 바닷물이 만나는 쇠소깍까지 이어지는 길이다. 키가 훌쩍 큰 동백나무로 울타리를 두른 마을 풍경이 멋스럽다. 남원읍과 해병대 93대대의 도움을 받아 사라지고 묻히고 끊어진 바당 올레길 세 곳을 복원했다. 덕분에 난대 식물이 울창한 숲을 지나서 바다로 나가는 특별한 즐거움을 누릴 수 있게 되었다.<br /><br /><출처 : 사단법인 제주올레><br>,,불가,불가,불가,,,,,064-762-2190,,,,,,"['바다', '산책', '자연', '올레길']"
레포츠,육상 레포츠,트래킹,1839621.0,28.0,,,,126.6234034,33.25226762,서귀포시,,[제주올레 6코스] 쇠소깍-제주올레 여행자센터 올레,제주특별자치도 서귀포시 하효동 995-4 (하효동),"쇠소깍 다리를 출발하여 서귀포 시내를 통과, 이중섭거리를 거쳐 제주올레 여행자센터까지 이어지는 해안ㆍ도심 올레다. 해안가의 정취를 느낄 수 있는 소금막과 삶과 문화가 숨쉬는 서귀포 시내를 걸으며 서귀포의 문화와 생태를 접할 수 있다. 6코스의 명소라고 꼽기에 손색 없는 서귀포 칼호텔 바당길과 허니문하우스 전망대 길에서 푸른 바다의 파노라마를 즐기면 더할 나위 없다.<br /><br /><출처 : 사단법인 제주올레><br>",,불가,불가,불가,,,,,064-762-2190,,,,,,"['해안도로', '자연', '바다', '산책', '올레길']"
레포츠,육상 레포츠,트래킹,1839630.0,28.0,,,,126.5470408,33.24093433,서귀포시,,[제주올레 7코스] 제주올레 여행자센터 - 월평 올레,제주특별자치도 서귀포시 서홍동 780-4 (서홍동),"제주올레 여행자센터를 출발하여 법환포구를 경유해 월평까지 이어진 해안 올레다. 빼어난 절경으로 아름다운 외돌개와 올레꾼들이 가장 사랑하고 아끼는 자연생태길인 ‘수봉로’를 만날 수 있다. 수봉로는 세 번째 코스 개척 시기였던 때, 올레지기 김수봉 님이 염소가 다니던 길에 직접 삽과 곡괭이만으로 계단과 길을 만들어서 사람이 걸어 다닐 수 있도록 한 길이다. 또한 그동안 너무 험해 갈 수 없었던 '두머니물-서건도' 해안 구간을 제주올레에서 일일이 손으로 돌을 고르는 작업 끝에 새로운 바닷길로 만들어 이어, '일강정 바당 올레'로 명명한 길도 있다.<br /><br /><출처 : 사단법인 제주올레><br>",,불가,불가,불가,,,,,064-762-2190,,,,,,"['올레길', '자연', '바다', '산책', '해안도로']"
레포츠,육상 레포츠,트래킹,1839701.0,28.0,,,,126.4585929,33.24362985,서귀포시,,[제주올레 8코스] 월평-대평 올레,제주특별자치도 서귀포시 월평동 741-3 (월평동),짙푸른 바다를 따라가는 바당 올레 코스다. 바다에 밀려 내려온 용암이 굳으면서 절경을 빚은 주상절리와 사계절 다른 꽃을 피우는 예래생태공원을 지난다. 종점인 대평리는 자연과 어우러진 여유로움이 가득한 작은 마을로 안덕계곡 끝자락에 바다가 멀리 뻗어나간 넓은 들(드르)이라 하여 ‘난드르’라고 불리는 마을이다. 마을을 품고 있는 군산의 풍경 또한 아름답다.<br /><br /><출처 : 사단법인 제주올레>,,불가,불가,불가,,,,,064-762-2190,,,,,,"['바다', '올레길', '자연', '산책', '자연속휴식', '힐링']"
레포츠,육상 레포츠,트래킹,1839709.0,28.0,,,,126.3614959,33.23703183,서귀포시,,[제주올레 9코스] 대평-화순 올레,제주특별자치도 서귀포시 안덕면 감산리 982-3 (안덕면),"작고 정겨운 대평포구에서 시작해 말이 다니던 '몰질'을 따라 걷고 나면 제법 가파르지만 높은 곳에서 아름다운 풍광이 펼쳐지는 월라봉에 들어선다. 월라봉에서는 계절에 따라 피어난 각양각색의 풀꽃들을 만날 수 있다. 길 옆으로는 천연기념물 안덕계곡이 이어지며, 이내 길은 소담한 마을에서 금빛으로 반짝이는 백사장에 닿게 된다.<br /><br /><출처 : 사단법인 제주올레><br>",,불가,불가,불가,,,,,064-762-2190,,,,,,"['산책', '자연', '계곡', '바다', '해수욕장', '자연속휴식', '힐링']"
레포츠,육상 레포츠,트래킹,1839713.0,28.0,,,,126.3346121,33.23971444,서귀포시,,[제주올레 10코스] 화순-모슬포 올레,제주특별자치도 서귀포시 안덕면 화순해안로 85 ,"화순금모래해수욕장에서 시작해 썩은다리와 황우치 해안, 산방연대, 송악산을 지나 대정읍 하모까지 이어지는 해안 올레. 산방산의 위용을 바라보며 걷기 시작하는 길이다. 초반 해안길을 오로지 걸어야만 볼 수 있는 최고의 해안 경관으로 꼽힌다. 마라도와 가파도를 가까이 볼 수 있고 산방산과 오름 군락, 비단처럼 펼쳐진 한라산의 비경도 감상할 수 있다.<br /><br /><출처 : 사단법인 제주올레><br>",,불가,불가,불가,,,,,064-762-2190,,,,,,"['해수욕장', '자연속휴식', '힐링', '자연', '해안도로', '해산물', '바다', '산책', '산방산', '산', '오름', '올레길', '한라산']"
레포츠,육상 레포츠,트래킹,1839727.0,28.0,,,,126.2524558,33.21858493,서귀포시,,[제주올레 11코스] 모슬포-무릉 올레,제주특별자치도 서귀포시 대정읍 하모리 2140 (대정읍),"하모체육공원에서 시작하는 11코스는 삶과 죽음이 공존하는 길, 근대사와 현대사가 녹아 있는 올레. 제주올레는 11코스의 절정인 모슬봉 정상부로 올라가는 ‘잊혀진 옛길’을 산불감시원의 조언을 얻어 복원했다. 모슬봉에서는 흔들리는 억새 사이로 드넓게 펼쳐진 제주 남서부 일대의 오름과 바다를 한눈에 바라볼 수 있다. 신평-무릉간 곶자왈 올레는 제주올레에 의해 처음 공개된 ‘비밀의 숲’으로 또 다른 감동을 안겨준다.
(출처 : 사단법인 제주올레)",,불가,불가,불가,,,,,064-762-2190,,,,,,"['올레길', '자연', '산책', '바다', '오름']"
레포츠,육상 레포츠,트래킹,1839772.0,28.0,,,,126.2368225,33.27470349,서귀포시,,[제주올레 12코스] 무릉-용수 올레,제주특별자치도 서귀포시 중산간서로 2852 ,"해안을 따라 서귀포시 전역을 잇고 제주시로 올라가는 첫 올레. 무릉 2리부터 용수포구 절부암까지 들과 바다, 오름을 따라 이어지는 아름다운 길이다. 드넓은 들에서 보는 지평선은 아스라하고, 깊은 바다는 옥빛으로 가득하다. 신비한 분위기의 도원연못과 녹남봉은 12코스의 볼거리를 더욱 풍성하게 만들어준다. 차귀도를 바라보며 수월봉과 엉알길을 지나 당산봉을 넘고 나면 '생이기정 바당길'로 접어든다.",,불가,불가,불가,,,,,064-762-2190,,,,,,"['해안도로', '자연', '바다', '산책', '오름', '올레길']"
레포츠,육상 레포츠,트래킹,1839784.0,28.0,,,,126.1660609,33.32385251,제주시,,[제주올레 13코스] 용수-저지 올레,제주특별자치도 제주시 한경면 용수리 4241-7 (한경면),"중산간 숲길 올레의 시작을 알리는 코스다. 해안가를 이어오던 제주올레의 지도가 내륙으로 방향을 틀었다. 바다는 오직 시작점인 용수포구에서만 인사한 후 길은 중산간으로 이어진다. 용수저수지와 숲을 지나 작은 마을 낙천리를 만나고 다시 숲과 오름을 오른다. 50여명의 특전사 대원들의 도움으로 복원된 숲길, 밭길과 저지오름의 울창한 숲이 매력적인 길이다.<br /><br /><출처 : 사단법인 제주올레><br>",,불가,불가,불가,,,,,064-762-2190,,,,,,"['올레길', '자연', '산책', '오름', '자연속휴식', '힐링']"
레포츠,육상 레포츠,트래킹,1839801.0,28.0,,,,126.2558863,33.33251962,제주시,,[제주올레 14코스] 저지-한림 올레,제주특별자치도 제주시 한경면 저지리 1851-5 (한경면),"고요하고 아늑한 초록의 숲길 올레와 시원하게 생동하는 파랑의 바당 올레가 어우러진 길이다. 제주의 농촌 풍경에 마음이 탁 풀어지는 밭길을 지나면 곶자왈처럼 무성한 숲길이 이어지고, 폭신한 숲길을 벗어나 물이 마른 하천을 따라 가노라면 어느새 걸음은 바다에 닿는다. 돌담길, 밭길, 숲길, 하천길, 나무 산책로가 깔린 바닷길, 자잘한 돌이 덮인 바닷길, 고운 모래사장 길, 마을 길들이 차례로 나타나 지루할 틈 없는 여정이 이어진다. 바다에서는 아름다운 섬 비양도를 내내 눈에 담고 걷는다.<br /><br /><출처 : 사단법인 제주올레><br>",,불가,불가,불가,,,,,064-762-2190,,,,,,"['올레길', '자연', '바다', '산책', '자연속휴식', '힐링', '농촌체험']"
레포츠,육상 레포츠,트래킹,1839833.0,28.0,,,,126.2625365,33.41931846,제주시,,[제주올레 15코스] 한림-고내 올레 (A),제주특별자치도 제주시 한림읍 한림해안로 196 ,"난대림 숲을 지나 고즈넉한 중산간 풍광의 올레다. 중산간의 끝없이 펼쳐진 밭길과 숲길, 흙길을 걷게 된다. 평범한 마을공원처럼 보이지만 거기에 들어서면 마치 사차원 세계로 빠져들듯 깊고 아름다운 숲길인 금산공원은 이 코스의 숨은 명소다. 곽지팔경 중 하나인 과오름의 세봉우리와 도새기 숲길, 고내봉을 지나면 고내포구에 도착한다.<br /><br /><출처 : 사단법인 제주올레><br>",,불가,불가,불가,,,,,064-762-2190,,,,,,"['자연', '산책', '올레길', '산', '오름']"
레포츠,육상 레포츠,트래킹,1839864.0,28.0,,,,126.3379095,33.46693104,제주시,,[제주올레 16코스] 고내-광령 올레,제주특별자치도 제주시 애월읍 고내리 1111-2 (애월읍),"애월 바다의 소박한 아름다움과 중산간 올레로 이어지는 길이다. 고내에서 구엄까지의 쪽빛 바다, 아직도 하얀 소금기가 햇빛에 빛나는 소금빌레, 낚시꾼들이 한가롭게 세월을 낚는 잔잔한 저수지, 키 큰 나무들이 그늘을 드리우는 호젓한 숲, 삼별초가 항전을 벌였던 옛 토성, 평화롭고 소박한 마을, 돌담을 두른 밭, 이 모든 것을 하나로 이어 볼 수 있는 길이다.<br /><br /><출처 : 사단법인 제주올레><br>",,불가,불가,불가,,,,,064-762-2190,,,,,,"['바다', '자연', '산책', '올레길', '역사']"
레포츠,육상 레포츠,트래킹,1839866.0,28.0,,,,126.4392564,33.46076944,제주시,,[제주올레 17코스] 광령-제주원도심 올레,제주특별자치도 제주시 애월읍 광령리 1271-5 (애월읍),"무수천을 따라 숲길, 무수천과 바다가 만나는 물길을 지나 공항이 있는 제주시 도심으로 들어선다. 제주 시내와 인접한 곳이라고는 믿기지 않을 정도로 고즈넉한 외도의 월대와 내도의 알작지 해안을 만난다. 청보리 길과 이호테우해변과 한가로운 마을을 걸으면 어느새 발길은 제주의 머리라는 도두봉에 오른다. 심심한 해안 도로를 걷고 난 후 만나는 용두암과 용연다리도 볼거리다. 무근성과 목관아지를 지나 제주 시내를 통과하는 길은 제주 사람들이 과거에 살아온 모습과 지금 살아가는 모습들을 있는 그대로 느낄 수 있다.",,불가,불가,불가,,,,,064-762-2190,,,,,,"['자연', '바다', '산책', '역사', '올레길', '해안도로']"
레포츠,육상 레포츠,트래킹,1840777.0,28.0,,,,126.527603,33.51344001,제주시,,[제주올레 18코스] 제주원도심-조천 올레,제주특별자치도 제주시 일도1동 1146-8 (일도일동),"제주시의 도심 한복판, 간세라운지에서부터 시작된다. 제주항을 지나 언덕을 오르면 제주 시내권에 박힌 보석같은 두 오름, 사라봉과 별도봉이 아름다운 전망을 선사해 준다. 4.3 당시, 마을 전체가 불타 없어져 흔적만 남은 곤을동 마을 터에서 제주의 아픈 상처를 되새기면서 신촌으로 제사 먹으러 가던 옛길을 따라 길을 이어간다. 18코스의 절정, 시비코지에서 닭모루로 이어지는 바당길은 숨이 탁 트이는 풍경을 감상할 수 있다.<br /><br /><출처 : 사단법인 제주올레><br>",,불가,불가,불가,,,,,064-762-2190,,,,,,"['자연', '산책', '역사', '오름', '올레길']"
레포츠,육상 레포츠,트래킹,1840837.0,28.0,,,,126.6412842,33.5398028,제주시,,[제주올레 19코스] 조천-김녕 올레,제주특별자치도 제주시 조천읍 조천리 1209-1 (조천읍),"바다와 오름, 곶자왈, 마을, 밭 등 제주의 가장 아름다운 모습들을 지루할 틈 없이 펼쳐 보여준다. 밭에서 물빛 고운 바다로, 바다에서 솔향 가득한 숲으로, 숲에서 정겨운 마을로 이어지는 길에는 제주의 진면목이 담겨 있다. 또한 제주 항일운동의 현장인 조천만세동산과 4.3 당시 큰 피해를 입은 북촌리의 너븐숭이 4.3기념관에서 제주 근현대사의 아픈 역사를 눈으로 확인할 수 있다.<br /><br /><출처 : 사단법인 제주올레><br>",,불가,불가,불가,,,,,064-762-2190,,,,,,"['자연', '바다', '산', '오름', '역사', '올레길']"
레포츠,육상 레포츠,트래킹,1840882.0,28.0,,,,126.7452553,33.55764138,제주시,,[제주올레 20코스] 김녕-하도 올레,제주특별자치도 제주시 구좌읍 김녕리 4069 (구좌읍),"제주 북동부 바다의 아름다움을 오롯이 담은 바당 올레다. 제주 북동쪽 바닷가 김녕서포구에서부터 김녕, 월정, 세화 해수욕장의 잔잔하게 일렁이는 쪽빛 바다 물결을 감상하며 걷게 된다. 물빛이 아름답고 수심이 고른 편이어서 물놀이 하기에도 좋다. 운이 좋으면 해녀들이 물질하는 모습과 함께 숨비소리도 들을 수 있어 길에 제주 해녀 문화가 함께 스며 있다.<br /><br /><출처 : 사단법인 제주올레><br>",,불가,불가,불가,,,,,064-762-2190,,,,,,"['바다', '해수욕장', '자연', '산책', '올레길', '해산물', '수산물']"
레포츠,육상 레포츠,트래킹,1840913.0,28.0,,,,126.8634125,33.52362761,제주시,,[제주올레 21코스] 하도-종달 올레,제주특별자치도 제주시 구좌읍 해녀박물관길 26 ,"구좌읍의 바다를 바라보며 시작하여 마을과 밭길로 1/3, 바닷길로 1/3, 그리고 오름으로 1/3 등 제주 동부의 자연을 고르게 체험하는 길이다. 제주의 동쪽 땅끝이라는 뜻을 지닌 지미봉 위에서 360도 어디 한 곳 가릴 데 없이 제주가 펼쳐진다. 시흥초등학교, 말미오름, 당근밭, 감자밭이 한눈에 들어오고 한편에 성산일출봉이 떠있는 푸른 제주의 동쪽 바다와 용눈이오름 다랑쉬오름이 있는 제주의 동부 오름 군락이 밀려든다.

<출처 : 사단법인 제주올레>",,불가,불가,불가,,,,,064-762-2190,,,,,,"['자연', '바다', '오름', '성산일출봉', '올레길', '산책']"
레포츠,육상 레포츠,트래킹,1841003.0,28.0,,,,126.9516417,33.49318518,제주시,,[제주올레 1-1코스] 우도-올레,제주특별자치도 제주시 우도면 연평리 1737-1 (우도면),"소가 드러누운 모습으로 떠 있는 우도는 푸른 초원과 검은 돌담 그리고 등대가 가장 제주다운 풍경을 연출한다. 우도 올레는 제주도에 딸린 62개의 섬 가운데 가장 크고 일년 내내 쪽빛 바다색을 자랑하는 우도의 절경을 만끽할 수 있는 코스다. 바닷길과 밭길, 푸른 초원과 우도봉 등 다양한 모습이 있다. 제주도의 옛 돌담을 고스란히 간직한 돌담 올레를 걷고 호밀과 보리, 땅콩이 자라는 밭둑 올레를 즐긴다.<br /><br /><출처 : 사단법인 제주올레><br>",,불가,불가,불가,,,,,064-762-2190,,,,,,"['우도', '올레길', '바다', '자연', '산책', '땅콩']"
레포츠,육상 레포츠,트래킹,1841056.0,28.0,,,,126.5101439,33.24855235,서귀포시,,[제주올레 7-1코스] 서귀포 버스터미널 - 제주올레 여행자센터 올레,제주특별자치도 서귀포시 월드컵로 33 (법환동),"서귀포 버스 터미널에서 시작하여 중산간을 거쳐 외돌개로 내려온다. 총길이는 15.7Km, 시간은 4-5시간 정도 소요된다. 위로는 한라산을, 아래로는 제주의 남쪽 바다와 서귀포 전역을 조망할 수 있다. 기암절벽과 천연 난대림에 둘러싸인 중산간의 비경이 감탄을 자아낸다. 제주에서는 보기 드물게 논농사를 짓는 지역을 지나는데, 논둑길을 따라 걷는 재미도 쏠쏠하다.",,불가,불가,불가,,,,,064-762-2190,,,,,,"['산책', '자연', '한라산', '바다', '자연속휴식', '힐링', '산', '오름']"
레포츠,육상 레포츠,트래킹,1841279.0,28.0,,,,126.2707996,33.17424845,서귀포시,,[제주올레 10-1코스] 가파도 올레,제주특별자치도 서귀포시 대정읍 가파로 243 ,한국의 유인도 중에서 가장 낮은 섬의 가파도 올레. 제주도에 한국에서 가장 높은 산인 한라산과 가장 낮은 섬 가파도가 함께 있다는 사실은 의미 깊다. 낮은 섬 가파도는 느리게 걸어도 두 시간이면 충분할 정도로 작다. 가파도는 머물렀을 때 작은 섬의 매력을 고스란히 느낄 수 있는 곳이다. 길고 긴 제주 섬의 올레를 걸어오느라 수고한 몸과 마음이 하루쯤 편히 쉴 곳이다.<br /><br /><출처 : 사단법인 제주올레><br>,,불가,불가,불가,,,,,064-762-2190,,,,,,"['올레길', '자연', '산책', '힐링', '자연속휴식', '한라산', '바다']"
